Activity,Activity Type,Economy,Economy Name,Economy_List,Economy_Single,Engagement,Engagement ID,Engagement ID_List,Engagement_ID_Single,Fiscal Year,Last Updated,Organization Type,Title,Workshop_List,Workshop_Single,Workstream,Workstream Name,Workstream_List,Workstream_Single
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recxCVnHw9OxkMd3n,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable","Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)","['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recVRAAULizMWo4xA,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable","Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)","['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recUMQCWOVWsPR93x,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable","Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)","['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recOnf2sxH7keZrHn,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recOoiJpQ7ovp02Ku,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recxCVnHw9OxkMd3n,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recVRAAULizMWo4xA,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recUMQCWOVWsPR93x,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recOnf2sxH7keZrHn,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",A2C2 Regional Roundtable,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recOoiJpQ7ovp02Ku,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",A2C2 Regional Roundtable,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recxCVnHw9OxkMd3n,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",A2C2 Regional Roundtable,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recVRAAULizMWo4xA,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",A2C2 Regional Roundtable,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
"['recNnbymeLqeSxgZw', 'recwU736pfzSF5dkY', 'recCdCgWYb9QzTWs7', 'rec37UbmNLy93bzxo', 'recyD5xKpKYapBd4m']","['Technical Workshop', 'Institutional Support', 'Institutional Support', 'Technical Workshop', 'Policy Dialogue']",['rec0dPH7IExMl1n7U'],['Viet Nam'],,,"['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']","['recOnf2sxH7keZrHn', 'recOoiJpQ7ovp02Ku', 'recxCVnHw9OxkMd3n', 'recVRAAULizMWo4xA', 'recUMQCWOVWsPR93x']",recOnf2sxH7keZrHn|recOoiJpQ7ovp02Ku|recxCVnHw9OxkMd3n|recVRAAULizMWo4xA|recUMQCWOVWsPR93x,recUMQCWOVWsPR93x,"['FY25', 'FY26']",2026-09-05T11:01:51.395982,Government,Ministry of Industry and Trade,"APEC Workshop on Advancing the FTAAP: Issues Related to Rules of Origin|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 1)|Viet Nam APEC Host Year Preparatory Workshop, Module 1 (Part 2)|APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems|A2C2 Regional Roundtable",A2C2 Regional Roundtable,"['reckuD4pDTWtZesJN', 'rec6DBoZFV3Zf9DmM', 'recj4G8RWTsTnomP6', 'rechVe1cRPyWq4y4i']","['ROO', 'APEC Host Support', 'Supply Chains', 'Cyber‑Resilient ITS']",ROO|APEC Host Support|Supply Chains|Cyber‑Resilient ITS,Cyber‑Resilient ITS
['rec37UbmNLy93bzxo'],['Technical Workshop'],['recAWVQLF8Zspmy2t'],['Mexico'],,,['recVRAAULizMWo4xA'],['recVRAAULizMWo4xA'],recVRAAULizMWo4xA,recVRAAULizMWo4xA,['FY26'],2026-09-05T11:01:51.395982,Government,"Ministry of Infrastructure, Communications, and Transportation ",APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,['rechVe1cRPyWq4y4i'],['Cyber‑Resilient ITS'],Cyber‑Resilient ITS,Cyber‑Resilient ITS
['recMdbq0IDZz3CmL4'],['Technical Workshop'],['recwq4aSF2E8X1P3p'],['Japan'],,,['recz5Z5ye4y7sFYGo'],['recz5Z5ye4y7sFYGo'],recz5Z5ye4y7sFYGo,recz5Z5ye4y7sFYGo,['FY26'],2026-09-05T11:01:51.395982,Government,Ministry of Internal Affairs and Communication,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,APEC Workshop: Strengthening ICT Resilience with Low Earth Orbit Satellites,['recMYlDQrEsskrAA7'],['ICT Resilience'],ICT Resilience,ICT Resilience
['rec1o4q83Gx06qLxq'],['Technical Workshop'],['recfKwr8hcMs1sxEl'],['Chinese Taipei'],,,['rec7wvwJd5qNrf7Gv'],['rec7wvwJd5qNrf7Gv'],rec7wvwJd5qNrf7Gv,rec7wvwJd5qNrf7Gv,['FY26'],2026-09-05T11:01:51.395982,Government,Ministry of Labor,"APEC Workshop: Advancing Workforce Productivity and Prosperity Through AI-Driven, Pro-Growth Policies","APEC Workshop: Advancing Workforce Productivity and Prosperity Through AI-Driven, Pro-Growth Policies",['recCJ2GqqK1N1u4DE'],['AI Workforce Development'],AI Workforce Development,AI Workforce Development
['rec37UbmNLy93bzxo'],['Technical Workshop'],['recwq4aSF2E8X1P3p'],['Japan'],,,['recVRAAULizMWo4xA'],['recVRAAULizMWo4xA'],recVRAAULizMWo4xA,recVRAAULizMWo4xA,['FY26'],2026-09-05T11:01:51.395982,Government,"Ministry of Land, Infrastructure, Transport, and Tourism",APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,['rechVe1cRPyWq4y4i'],['Cyber‑Resilient ITS'],Cyber‑Resilient ITS,Cyber‑Resilient ITS
['rec37UbmNLy93bzxo'],['Technical Workshop'],['recAWVQLF8Zspmy2t'],['Mexico'],,,['recoX3naiW5GDsnIX'],['recoX3naiW5GDsnIX'],recoX3naiW5GDsnIX,recoX3naiW5GDsnIX,['FY25'],2026-09-05T11:01:51.395982,Government,Ministry of Plantation & Commodities ,APEC 17th A2C2 Meeting,APEC 17th A2C2 Meeting,['recj4G8RWTsTnomP6'],['Supply Chains'],Supply Chains,Supply Chains
['recsK16dsYQ6zdiIK'],['Technical Workshop'],['rec2SfojMouQz838n'],['Malaysia'],,,['recuPTF8nuXgFqIX5'],['recuPTF8nuXgFqIX5'],recuPTF8nuXgFqIX5,recuPTF8nuXgFqIX5,['FY25'],2026-09-05T11:01:51.395982,Government,Ministry of Science and ICT,Workshop on Advancing Cloud Transformation,Workshop on Advancing Cloud Transformation,['rec8X4hhBa5cOnk18'],['Cloud & AI Adoption'],Cloud & AI Adoption,Cloud & AI Adoption
['recbJkHTmg2A2DEX1'],['Technical Workshop'],['recTgJJvApNHGzOD7'],['Indonesia'],,,['recGbAWjab3MvqJkd'],['recGbAWjab3MvqJkd'],recGbAWjab3MvqJkd,recGbAWjab3MvqJkd,['FY25'],2026-09-05T11:01:51.395982,Government,Ministry of Trade,Workshop on Applying the APEC Services Index in Regionally Relevant Use Cases,Workshop on Applying the APEC Services Index in Regionally Relevant Use Cases,['recIze3I0sDtjtxap'],['Services'],Services,Services
['rec37UbmNLy93bzxo'],['Technical Workshop'],['reczwsj3w3jbWwsBU'],['Thailand'],,,['recVRAAULizMWo4xA'],['recVRAAULizMWo4xA'],recVRAAULizMWo4xA,recVRAAULizMWo4xA,['FY26'],2026-09-05T11:01:51.395982,Government,Ministry of Transport,APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,APEC Regional Dialogue: Cyber-Resilient Intelligent Transportation Systems,['rechVe1cRPyWq4y4i'],['Cyber‑Resilient ITS'],Cyber‑Resilient ITS,Cyber‑Resilient ITS
['recyD5xKpKYapBd4m'],['Policy Dialogue'],['recpZloXb0mHklgbP'],['U.S.'],,,['recUMQCWOVWsPR93x'],['recUMQCWOVWsPR93x'],recUMQCWOVWsPR93x,recUMQCWOVWsPR93x,['FY26'],2026-09-05T11:01:51.395982,Private Sector,Monarch Global Strategies,A2C2 Regional Roundtable,A2C2 Regional Roundtable,['recj4G8RWTsTnomP6'],['Supply Chains'],Supply Chains,Supply Chains
['recsK16dsYQ6zdiIK'],['Technical Workshop'],['rec2SfojMouQz838n'],['Malaysia'],,,['recuPTF8nuXgFqIX5'],['recuPTF8nuXgFqIX5'],recuPTF8nuXgFqIX5,recuPTF8nuXgFqIX5,['FY25'],2026-09-05T11:01:51.395982,Government,MyDIGITAL Corporation,Workshop on Advancing Cloud Transformation,Workshop on Advancing Cloud Transformation,['rec8X4hhBa5cOnk18'],['Cloud & AI Adoption'],Cloud & AI Adoption,Cloud & AI Adoption
['recyD5xKpKYapBd4m'],['Policy Dialogue'],['recpZloXb0mHklgbP'],['U.S.'],,,['recUMQCWOVWsPR93x'],['recUMQCWOVWsPR93x'],recUMQCWOVWsPR93x,recUMQCWOVWsPR93x,['FY26'],2026-09-05T11:01:51.395982,Private Sector,NASCO Network,A2C2 Regional Roundtable,A2C2 Regional Roundtable,['recj4G8RWTsTnomP6'],['Supply Chains'],Supply Chains,Supply Chains
